district,segment_id,point_id,point_code,su_id,su_date,su_date_year,su_date_month,su_date_day,start_time,start_time_hour,start_time_minute,dist_point,dist_m,imp_type,imp_type_qualifier,imp_list,imp_list_qualifier,wp_gps,coord_obs,coord_obs_srs,coord_obs_x,coord_obs_y,point_obs,not_obs,not_obs_qualifier,point_loc,lc_cat1,lc_group1,lc_code1,lc_code1_qualifier,lc_pct1,lc_sea1,lc_sea1_qualifier,lc_cat2,lc_group2,lc_code2,lc_code2_qualifier,lc_pct2,lc_sea2,lc_sea2_qualifier,lc_cat3,lc_group3,lc_code3,lc_code3_qualifier,lc_pct3,lc_sea3,lc_sea3_qualifier,pct_check,harvest,harvest_qualifier,d_harv,irrig,lc_remark,photo,remarks,entry_loc,entry_loc_qualifier,end_time
42,1836,2,42-1836-2,D2,09/11/2016,2016,11,9,11:09,11,9,lt2m,1,,,,,279,SRID=EPSG:4326;POINT(84.316316 27.483231),EPSG:4326,84.31631608,27.48323079,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,01/11/2016,2,,4268_37.jpg,,1,,11:11
42,1836,3,42-1836-3,D1,09/11/2016,2016,11,9,10:58,10,58,lt2m,2,,,,,156,SRID=EPSG:4326;POINT(84.314786 27.481797),EPSG:4326,84.31478592,27.48179731,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Flooded area,4026_37.jpg,,1,,11:00
42,1836,4,42-1836-4,D1,09/11/2016,2016,11,9,11:04,11,4,lt2m,1,,,,,157,SRID=EPSG:4326;POINT(84.316328 27.481825),EPSG:4326,84.31632758,27.48182507,1,,,2,O,E,E02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Flooded area,4066_37.jpg,,1,,11:06
42,2374,1,42-2374-1,D2,08/11/2016,2016,11,8,12:42,12,42,lt2m,0.5,,,,,226,SRID=EPSG:4326;POINT(84.263724 27.500232),EPSG:4326,84.26372415,27.5002323,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,01/11/2016,1,,3575_37.jpg,,1,,12:44
42,2374,2,42-2374-2,D2,08/11/2016,2016,11,8,12:56,12,56,lt2m,0.5,,,,,228,SRID=EPSG:4326;POINT(84.264900 27.500261),EPSG:4326,84.26490022,27.5002606,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,01/11/2016,0,Danger from wild animals,3616_37.jpg,,1,,12:59
42,2374,3,42-2374-3,D1,08/11/2016,2016,11,8,12:36,12,36,lt2m,2,,,,,128,SRID=EPSG:4326;POINT(84.263756 27.498917),EPSG:4326,84.26375619,27.49891704,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,05/11/2016,1,,3378_37.jpg,,1,,12:39
42,2374,4,42-2374-4,D1,08/11/2016,2016,11,8,12:44,12,44,lt2m,2,,,,,129,SRID=EPSG:4326;POINT(84.265309 27.498914),EPSG:4326,84.26530942,27.49891375,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,05/11/2016,1,,3418_37.jpg,,1,,12:46
42,3253,1,42-3253-1,F1,21/11/2016,2016,11,21,15:15,15,15,gt2m,3.01,1,,14,,258,SRID=EPSG:4326;POINT(84.571468 27.559785),EPSG:4326,84.57146781,27.55978493,2,9,"The  area  is forbidden,  since  it's  inside  the national  park.",,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,6520_37.jpg,Can't  go inside  because  the  area  is chitwan  national  park.,1,,15:16
42,3253,2,42-3253-2,F1,21/11/2016,2016,11,21,15:12,15,12,gt2m,3.03,1,,14,,257,SRID=EPSG:4326;POINT(84.571464 27.559757),EPSG:4326,84.57146428,27.55975748,2,9,"The  area is forbidden, since  it's  inside  the  national park.",,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,6480_37.jpg,"Area  is forbidden,  since   it's  inside  national   park.",1,,15:14
42,3253,3,42-3253-3,F1,21/11/2016,2016,11,21,15:17,15,17,gt2m,3.15,1,,14,,259,SRID=EPSG:4326;POINT(84.571506 27.559746),EPSG:4326,84.57150637,27.55974587,2,9,"The   area  is forbidden,  since  it's  inside  the  national park.",,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,6560_37.jpg,Cannot  go observers  point  because  the point is in side the national park.,1,,15:19
42,3253,4,42-3253-4,F1,21/11/2016,2016,11,21,15:20,15,20,gt2m,3.18,1,,14,,260,SRID=EPSG:4326;POINT(84.571489 27.559776),EPSG:4326,84.57148884,27.55977641,2,9,"The area is forbidden, since  it's  inside the  national park.",,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,6600_37.jpg,Can't  observed point because the point is in side the national park,1,,15:21
42,3335,1,42-3335-1,D2,07/11/2016,2016,11,7,17:37,17,37,gt2m,3200,1,,11,,221,SRID=EPSG:4326;POINT(84.239020 27.563129),EPSG:4326,84.23902035,27.56312907,2,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,3494_37.jpg,National park,1,,17:38
42,3335,2,42-3335-2,D2,07/11/2016,2016,11,7,17:39,17,39,gt2m,3200,1,,11,,222,SRID=EPSG:4326;POINT(84.239003 27.563000),EPSG:4326,84.23900302,27.56299962,2,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,3534_37.jpg,National park,1,,17:40
42,3335,3,42-3335-3,D1,07/11/2016,2016,11,7,17:37,17,37,gt2m,3500,1,,10,,126,SRID=EPSG:4326;POINT(84.239212 27.563351),EPSG:4326,84.23921178,27.56335141,2,9,national park area,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,3297_37.jpg,National park,1,,17:39
42,3335,4,42-3335-4,D1,07/11/2016,2016,11,7,17:40,17,40,gt2m,3700,1,,10,,127,SRID=EPSG:4326;POINT(84.239225 27.563199),EPSG:4326,84.23922527,27.56319948,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,3337_37.jpg,,1,,17:41
42,3857,1,42-3857-1,F1,21/11/2016,2016,11,21,14:38,14,38,gt2m,1.66,1,,14,,254,SRID=EPSG:4326;POINT(84.604155 27.566328),EPSG:4326,84.60415481,27.56632843,2,9,area  is forbidden  since  it's  inside  the  national  park.,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,6360_37.jpg,The  point  is inside  the chitwan  national  park.,1,,14:39
42,3857,2,42-3857-2,F1,21/11/2016,2016,11,21,14:33,14,33,gt2m,1.68,1,,14,,253,SRID=EPSG:4326;POINT(84.604120 27.566344),EPSG:4326,84.60412017,27.5663441,2,9,The area  is forbidden  since  it's  in side the  national  park.,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,6320_37.jpg,The  point  inside  the  chitwan  national  park.,1,,14:37
42,3857,3,42-3857-3,F1,21/11/2016,2016,11,21,14:41,14,41,gt2m,1.81,1,,14,,255,SRID=EPSG:4326;POINT(84.604240 27.566386),EPSG:4326,84.60424034,27.56638629,2,9,"The   area is forbidden., since  inside  it's  inside  the  national  park.",,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,6400_37.jpg,The  point  is inside  the  chitwan  national  park.,1,,14:42
42,3857,4,42-3857-4,F1,21/11/2016,2016,11,21,14:43,14,43,gt2m,1.83,1,,14,,256,SRID=EPSG:4326;POINT(84.604101 27.566398),EPSG:4326,84.6041013,27.56639774,2,9,"The  area  is forbidden, since  inside  the  national  park.",,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,6440_37.jpg,The  point  is inside  the  chitwan  national  park.,1,,14:45
42,4175,1,42-4175-1,D2,07/11/2016,2016,11,7,11:10,11,10,gt2m,1500,1,,14,,189,SRID=EPSG:4326;POINT(84.214756 27.564428),EPSG:4326,84.21475618,27.56442798,2,1,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,3009_37.jpg,National park,1,,11:12
42,4175,2,42-4175-2,D2,07/11/2016,2016,11,7,11:13,11,13,gt2m,1458,1,,14,,190,SRID=EPSG:4326;POINT(84.214842 27.564367),EPSG:4326,84.21484201,27.56436728,2,9,national park,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,3049_37.jpg,National park,1,,11:14
42,4175,3,42-4175-3,D1,07/11/2016,2016,11,7,11:08,11,8,gt2m,1400,1,,10,,108,SRID=EPSG:4326;POINT(84.215126 27.565092),EPSG:4326,84.2151264,27.56509179,2,9,national park area,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2810_37.jpg,,1,,11:11
42,4175,4,42-4175-4,D1,07/11/2016,2016,11,7,11:12,11,12,gt2m,1400,1,,10,,109,SRID=EPSG:4326;POINT(84.215096 27.565036),EPSG:4326,84.21509614,27.5650364,2,9,national park area,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,2850_37.jpg,,1,,11:13
42,4280,1,42-4280-1,D2,07/11/2016,2016,11,7,14:31,14,31,gt2m,145,1,,11,,107,SRID=EPSG:4326;POINT(84.167544 27.561370),EPSG:4326,84.16754379,27.56137037,2,9,national park,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,3292_37.jpg,National park,1,,14:34
42,4280,2,42-4280-2,D2,07/11/2016,2016,11,7,14:27,14,27,lt2m,1.5,,,,,206,SRID=EPSG:4326;POINT(84.167691 27.561537),EPSG:4326,84.16769065,27.56153696,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,National park,3252_37.jpg,,1,,14:29
42,4280,3,42-4280-3,D1,07/11/2016,2016,11,7,14:32,14,32,gt2m,216,1,,10,,118,SRID=EPSG:4326;POINT(84.167827 27.561335),EPSG:4326,84.16782739,27.56133491,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,3094_37.jpg,National park area,1,,14:34
42,4280,4,42-4280-4,D1,07/11/2016,2016,11,7,14:28,14,28,gt2m,136,1,,10,,117,SRID=EPSG:4326;POINT(84.167777 27.561318),EPSG:4326,84.16777686,27.5613183,2,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,null/null/null,,,3053_37.jpg,National park,1,,14:30
42,4352,1,42-4352-1,F1,23/10/2016,2016,10,23,13:59,13,59,lt2m,4,,,,,2,SRID=EPSG:4326;POINT(84.530319 27.568385),EPSG:4326,84.53031937,27.56838504,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,23/10/2016,1,,84_37.jpg,,1,,14:06
42,4352,2,42-4352-2,F1,23/10/2016,2016,10,23,12:35,12,35,lt2m,0,,,,,,SRID=EPSG:4326;POINT(84.531864 27.568472),EPSG:4326,84.53186364,27.56847219,1,,,2,O,A,A21,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,43_37.jpg,Forgot to take GPS wp,1,,12:45
42,4352,3,42-4352-3,F1,23/10/2016,2016,10,23,11:37,11,37,lt2m,4,,,,,1,SRID=EPSG:4326;POINT(84.530377 27.566963),EPSG:4326,84.53037692,27.56696313,1,,,4,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,,2_37.jpg,,1,,11:46
42,4352,4,42-4352-4,F2,23/10/2016,2016,10,23,14:11,14,11,gt2m,3,2,,21,,4,SRID=EPSG:4326;POINT(84.530749 27.568485),EPSG:4326,84.53074875,27.56848506,1,,,2,O,H,H02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Pound  centre,43_37.jpg,Pound centre,1,,14:22
42,4366,1,42-4366-1,F2,25/10/2016,2016,10,25,15:21,15,21,lt2m,3,,,,,28,SRID=EPSG:4326;POINT(84.565122 27.568078),EPSG:4326,84.5651217,27.5680782,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,15/10/2016,1,,657_37.jpg,,1,,15:25
42,4366,2,42-4366-2,F2,25/10/2016,2016,10,25,16:31,16,31,lt2m,1,,,,,34,SRID=EPSG:4326;POINT(84.565122 27.568078),EPSG:4326,84.5651217,27.5680782,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,Harvested,780_37.jpg,,1,,16:34
42,4366,3,42-4366-3,F2,25/10/2016,2016,10,25,15:44,15,44,lt2m,6,,,,,30,SRID=EPSG:4326;POINT(84.565122 27.568078),EPSG:4326,84.5651217,27.5680782,1,,,2,O,A,A21,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Artificial grass land,698_37.jpg,Artificial grass land,1,,15:48
42,4366,4,42-4366-4,F2,25/10/2016,2016,10,25,16:11,16,11,lt2m,4,,,,,32,SRID=EPSG:4326;POINT(84.549739 27.563415),EPSG:4326,84.5497385,27.5634145,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,Already harvested,739_37.jpg,,1,,16:14
42,4427,1,42-4427-1,D2,24/10/2016,2016,10,24,13:37,13,37,lt2m,0.2,,,,,31,SRID=EPSG:4326;POINT(84.317634 27.568884),EPSG:4326,84.31763404,27.56888366,1,,,2,C,C2,C202,,100,2,,,,,,,,,,,,,,,,100,2,,15/02/2017,1,,772_37.jpg,,1,,13:40
42,4427,2,42-4427-2,D2,24/10/2016,2016,10,24,13:14,13,14,gt2m,5,2,,26,,30,SRID=EPSG:4326;POINT(84.319229 27.568905),EPSG:4326,84.31922891,27.56890485,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,04/11/2016,1,,731_37.jpg,,1,,13:17
42,4427,3,42-4427-3,D1,24/10/2016,2016,10,24,13:26,13,26,lt2m,2,,,,,21,SRID=EPSG:4326;POINT(84.317840 27.567695),EPSG:4326,84.31784038,27.56769519,1,,,3,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,30/10/2016,1,,452_37.jpg,,1,,13:28
42,4427,4,42-4427-4,D1,24/10/2016,2016,10,24,13:15,13,15,lt2m,2,,,,,20,SRID=EPSG:4326;POINT(84.319254 27.567671),EPSG:4326,84.31925359,27.56767121,1,,,3,B,B1,B101,,100,2,,,,,,,,,,,,,,,,100,2,,30/10/2016,1,,411_37.jpg,,1,,13:20
42,4429,1,42-4429-1,D2,24/10/2016,2016,10,24,12:21,12,21,lt2m,1.4,,,,,27,SRID=EPSG:4326;POINT(84.327818 27.569197),EPSG:4326,84.32781789,27.56919665,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,691_37.jpg,,1,,12:24
42,4429,2,42-4429-2,D2,24/10/2016,2016,10,24,12:06,12,6,lt2m,0.5,,,,,26,SRID=EPSG:4326;POINT(84.329369 27.569224),EPSG:4326,84.32936923,27.56922362,1,,,2,O,A,A11,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,651_37.jpg,No,1,,12:10
42,4429,3,42-4429-3,D1,24/10/2016,2016,10,24,12:31,12,31,lt2m,2,2,,,,18,SRID=EPSG:4326;POINT(84.327896 27.567827),EPSG:4326,84.32789613,27.56782711,1,,,3,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,30/10/2016,1,,370_37.jpg,,1,,12:36
42,4429,4,42-4429-4,D1,24/10/2016,2016,10,24,12:07,12,7,lt2m,2,,,,,17,SRID=EPSG:4326;POINT(84.329433 27.567823),EPSG:4326,84.32943294,27.56782278,1,,,2,O,A,A11,,100,,,C,C1,C106,,10,1,,,,,,,,,110,9,i,24/10/2016,2,,329_37.jpg,,1,,12:17
42,4430,1,42-4430-1,D2,24/10/2016,2016,10,24,10:47,10,47,lt2m,0.5,,,,,22,SRID=EPSG:4326;POINT(84.332868 27.569269),EPSG:4326,84.33286795,27.56926936,1,,,2,C,C2,C202,,100,2,,,,,,,,,,,,,,,,100,1,,05/09/2016,1,,571_37.jpg,I,1,,10:51
42,4430,2,42-4430-2,D2,24/10/2016,2016,10,24,10:57,10,57,lt2m,0.5,,,,,23,SRID=EPSG:4326;POINT(84.334425 27.569280),EPSG:4326,84.33442461,27.56928036,1,,,2,C,C2,C202,,100,2,,,,,,,,,,,,,,,,100,1,,05/08/2016,1,Plought,611_37.jpg,,1,,11:00
42,4430,3,42-4430-3,D1,24/10/2016,2016,10,24,10:45,10,45,gt2m,10,2,,26,,14,SRID=EPSG:4326;POINT(84.333048 27.567892),EPSG:4326,84.33304819,27.56789224,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,05/11/2016,1,,207_37.jpg,,1,,10:48
42,4430,4,42-4430-4,D1,24/10/2016,2016,10,24,10:57,10,57,lt2m,2,,,,,15,SRID=EPSG:4326;POINT(84.334462 27.567943),EPSG:4326,84.33446174,27.5679433,1,,,2,C,C2,C202,,100,1,,,,,,,,,,,,,,,,100,2,,24/10/2016,2,,248_37.jpg,,1,,11:03
42,4502,1,42-4502-1,F2,04/11/2016,2016,11,4,12:01,12,1,lt2m,10,,,,,64,SRID=EPSG:4326;POINT(84.697283 27.575791),EPSG:4326,84.69728268,27.57579136,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,25/10/2016,1,,1558_37.jpg,,1,,12:04
42,4502,2,42-4502-2,F1,04/11/2016,2016,11,4,12:01,12,1,lt2m,6,,,,,82,SRID=EPSG:4326;POINT(84.698866 27.576024),EPSG:4326,84.69886589,27.57602393,1,,,3,B,B1,B106,,80,2,,O,F,F01,,20,,,,,,,,,,100,1,,05/09/2016,1,Boarder  line  channels side,1951_37.jpg,,1,,12:05
42,4502,3,42-4502-3,F2,04/11/2016,2016,11,4,12:21,12,21,lt2m,2,,,,,66,SRID=EPSG:4326;POINT(84.634816 27.572511),EPSG:4326,84.6348161,27.5725106,1,,,2,B,B1,B101,,100,2,,,,,,,,,,,,,,,,100,1,,10/10/2016,1,,1599_37.jpg,,1,,12:24
42,4502,4,42-4502-4,F1,04/11/2016,2016,11,4,12:17,12,17,gt2m,21,2,,21,,83,SRID=EPSG:4326;POINT(84.698514 27.574409),EPSG:4326,84.69851419,27.57440944,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,Wetlands  arable area,1991_37.jpg,Difficult  to put flag  point,1,,12:24
42,4503,1,42-4503-1,F2,04/11/2016,2016,11,4,10:53,10,53,lt2m,4,,,,,60,SRID=EPSG:4326;POINT(84.702386 27.575853),EPSG:4326,84.70238592,27.57585311,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,,1476_37.jpg,,1,,10:55
42,4503,2,42-4503-2,F1,04/11/2016,2016,11,4,10:51,10,51,lt2m,2,,,,,78,SRID=EPSG:4326;POINT(84.703901 27.575937),EPSG:4326,84.70390129,27.57593684,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,,1829_37.jpg,,1,,10:55
42,4503,3,42-4503-3,F2,04/11/2016,2016,11,4,11:18,11,18,lt2m,4,,,,,62,SRID=EPSG:4326;POINT(84.568047 27.561403),EPSG:4326,84.5680472,27.5614029,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,,1517_37.jpg,,1,,11:20
42,4503,4,42-4503-4,F1,04/11/2016,2016,11,4,11:21,11,21,lt2m,4,,,,,80,SRID=EPSG:4326;POINT(84.703916 27.574539),EPSG:4326,84.70391563,27.57453888,1,,,2,B,B4,B401,,100,3,,,,,,,,,,,,,,,,100,2,,05/02/2017,1,Standing  mosterd  crops,1910_37.jpg,,1,,11:24
42,4506,1,42-4506-1,F2,04/11/2016,2016,11,4,09:49,9,49,lt2m,8,,,,,56,SRID=EPSG:4326;POINT(84.717520 27.576055),EPSG:4326,84.71752044,27.57605471,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,20/10/2016,1,,1394_37.jpg,,1,,09:52
42,4506,2,42-4506-2,F1,04/11/2016,2016,11,4,09:42,9,42,lt2m,1,,,,,75,SRID=EPSG:4326;POINT(84.719093 27.576110),EPSG:4326,84.7190933,27.57611031,1,,,2,B,B1,B105,,100,3,,,,,,,,,,,,,,,,100,2,,15/02/2017,1,,1748_37.jpg,,1,,09:47
42,4506,3,42-4506-3,F2,04/11/2016,2016,11,4,10:15,10,15,lt2m,7,,,,,58,SRID=EPSG:4326;POINT(84.602009 27.566739),EPSG:4326,84.6020093,27.5667388,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,25/10/2016,1,,1435_37.jpg,,1,,10:18
42,4506,4,42-4506-4,F1,04/11/2016,2016,11,4,10:14,10,14,lt2m,1,,,,,77,SRID=EPSG:4326;POINT(84.719137 27.574763),EPSG:4326,84.71913682,27.5747626,1,,,2,O,H,H03,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,"Permanent  gravel, sand & flooded  area",1788_37.jpg,Forgot  to took  flag,1,,10:17
42,4518,1,42-4518-1,D2,07/11/2016,2016,11,7,13:13,13,13,lt2m,1.5,,,,,199,SRID=EPSG:4326;POINT(84.181115 27.570707),EPSG:4326,84.18111474,27.57070705,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,02/11/2016,1,,3171_37.jpg,,1,,13:22
42,4518,2,42-4518-2,D2,07/11/2016,2016,11,7,13:27,13,27,lt2m,1,,,,,200,SRID=EPSG:4326;POINT(84.182548 27.570760),EPSG:4326,84.18254817,27.57075997,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,02/11/2016,1,,3211_37.jpg,,1,,13:29
42,4518,3,42-4518-3,D1,07/11/2016,2016,11,7,13:09,13,9,lt2m,2,,,,,114,SRID=EPSG:4326;POINT(84.181106 27.569462),EPSG:4326,84.18110633,27.56946231,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,07/11/2016,1,,2972_37.jpg,,1,,13:11
42,4518,4,42-4518-4,D1,07/11/2016,2016,11,7,13:33,13,33,lt2m,2,,,,,116,SRID=EPSG:4326;POINT(84.182595 27.569448),EPSG:4326,84.18259463,27.56944841,1,,,2,O,G,,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Road,3013_37.jpg,,1,,13:36
42,4529,1,42-4529-1,D2,04/11/2016,2016,11,4,15:11,15,11,gt2m,17,2,,26,,168,SRID=EPSG:4326;POINT(84.236502 27.571991),EPSG:4326,84.2365023,27.57199061,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,10/11/2016,1,,2724_37.jpg,,1,,15:13
42,4529,2,42-4529-2,D2,04/11/2016,2016,11,4,15:30,15,30,gt2m,6,2,,26,,170,SRID=EPSG:4326;POINT(84.238111 27.571882),EPSG:4326,84.2381112,27.5718824,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,06/11/2016,1,,2765_37.jpg,,1,,15:33
42,4529,3,42-4529-3,D1,04/11/2016,2016,11,4,15:11,15,11,lt2m,2,,,,,,SRID=EPSG:4326;POINT(84.236722 27.570647),EPSG:4326,84.23672198,27.5706473,1,,,2,O,D,D20,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,Bambo,2446_37.jpg,,1,,15:15
42,4529,4,42-4529-4,D1,04/11/2016,2016,11,4,15:49,15,49,gt2m,30,2,,26,,175,SRID=EPSG:4326;POINT(84.237944 27.570856),EPSG:4326,84.23794357,27.57085589,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,10/11/2016,1,,2486_37.jpg,,1,,15:50
42,4530,1,42-4530-1,D1,04/11/2016,2016,11,4,17:20,17,20,lt2m,2,,,,,180,SRID=EPSG:4326;POINT(84.241743 27.571941),EPSG:4326,84.2417433,27.57194126,1,,,2,O,A,A22,,90,,,O,A,A22,,10,,,,,,,,,,100,,,null/null/null,,10% flower,2607_37.jpg,,1,,17:28
42,4530,2,42-4530-2,D2,04/11/2016,2016,11,4,17:36,17,36,lt2m,1.5,,,,,181,SRID=EPSG:4326;POINT(84.243192 27.572001),EPSG:4326,84.24319208,27.5720005,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2887_37.jpg,,1,,17:37
42,4530,3,42-4530-3,D2,04/11/2016,2016,11,4,17:09,17,9,lt2m,0.12,,,,,178,SRID=EPSG:4326;POINT(84.241793 27.570596),EPSG:4326,84.24179278,27.57059586,1,,,2,B,B4,B401,,100,2,,,,,,,,,,,,,,,,100,2,,15/02/2017,1,,2846_37.jpg,,1,,17:11
42,4530,4,42-4530-4,D2,04/11/2016,2016,11,4,16:58,16,58,lt2m,1.2,,,,,177,SRID=EPSG:4326;POINT(84.243220 27.570603),EPSG:4326,84.24322013,27.57060292,1,,,2,O,F,F02,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,2806_37.jpg,,1,,17:00
42,4547,1,42-4547-1,D1,24/10/2016,2016,10,24,16:12,16,12,lt2m,2,,,,,38,SRID=EPSG:4326;POINT(84.327855 27.573658),EPSG:4326,84.32785453,27.5736577,1,,,2,C,C3,C308,,100,9,,,,,,,,,,,,,,,,100,9,bamboo is growing,24/10/2016,2,,493_37.jpg,,1,,16:17
42,4547,2,42-4547-2,D1,24/10/2016,2016,10,24,16:24,16,24,gt2m,15,2,,26,,39,SRID=EPSG:4326;POINT(84.327920 27.572433),EPSG:4326,84.32792037,27.57243281,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,30/10/2016,1,,534_37.jpg,,1,,16:26
42,4547,3,42-4547-3,D1,24/10/2016,2016,10,24,16:24,16,24,gt2m,15,2,,26,,39,SRID=EPSG:4326;POINT(84.327920 27.572433),EPSG:4326,84.32792037,27.57243281,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,30/10/2016,1,,534_37.jpg,,1,,16:26
42,4547,4,42-4547-4,D2,24/10/2016,2016,10,24,16:38,16,38,lt2m,2,,,,,41,SRID=EPSG:4326;POINT(84.329331 27.572376),EPSG:4326,84.3293312,27.57237588,1,,,3,O,H,H01,,100,,,,,,,,,,,,,,,,,100,,,null/null/null,,,813_37.jpg,,1,,16:42
42,4550,1,42-4550-1,D2,24/10/2016,2016,10,24,09:16,9,16,gt2m,13,2,,26,,17,SRID=EPSG:4326;POINT(84.342921 27.573891),EPSG:4326,84.34292066,27.57389133,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,05/11/2016,1,Nothing,489_37.jpg,,1,,09:19
42,4550,2,42-4550-2,D2,24/10/2016,2016,10,24,09:23,9,23,gt2m,80,2,,26,,18,SRID=EPSG:4326;POINT(84.343094 27.573953),EPSG:4326,84.34309395,27.57395255,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,05/11/2016,1,,530_37.jpg,,1,,09:26
42,4550,3,42-4550-3,D1,24/10/2016,2016,10,24,09:12,9,12,gt2m,17,2,,26,,10,SRID=EPSG:4326;POINT(84.342785 27.572670),EPSG:4326,84.34278494,27.57267016,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,10/11/2016,1,,125_37.jpg,,1,,09:16
42,4550,4,42-4550-4,D1,24/10/2016,2016,10,24,09:49,9,49,gt2m,77,2,,26,,12,SRID=EPSG:4326;POINT(84.345032 27.572165),EPSG:4326,84.34503155,27.57216539,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,2,,10/11/2016,1,,166_37.jpg,,1,,09:52
42,4589,1,42-4589-1,F2,24/10/2016,2016,10,24,11:39,11,39,lt2m,2,,,,,9,SRID=EPSG:4326;POINT(84.540254 27.577612),EPSG:4326,84.5402536,27.57761173,1,,,2,B,B1,B102,,100,2,,,,,,,,,,,,,,,,100,1,,24/09/2016,1,,166_37.jpg,,1,,11:44
